FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total
ACSSF,2013e5,wv,000,0003,0000402,070,54,019,07000US540199247280284,"Thurmond town, Plateau district, Fayette County, West Virginia",7
ACSSF,2013e5,wv,000,0003,0000403,070,54,019,07000US540199247299999,"Remainder of Plateau district, Plateau district, Fayette County, West Virginia",5252
ACSSF,2013e5,wv,000,0003,0000404,070,54,019,07000US540199339605068,"Beards Fork CDP, Valley district, Fayette County, West Virginia",121
ACSSF,2013e5,wv,000,0003,0000405,070,54,019,07000US540199339609100,"Boomer CDP, Valley district, Fayette County, West Virginia",1091
ACSSF,2013e5,wv,000,0003,0000406,070,54,019,07000US540199339614630,"Charlton Heights CDP, Valley district, Fayette County, West Virginia",460
ACSSF,2013e5,wv,000,0003,0000407,070,54,019,07000US540199339620764,"Deep Water CDP, Valley district, Fayette County, West Virginia",218
ACSSF,2013e5,wv,000,0003,0000408,070,54,019,07000US540199339621628,"Dixie CDP (part), Valley district, Fayette County, West Virginia",28
ACSSF,2013e5,wv,000,0003,0000409,070,54,019,07000US540199339626812,"Falls View CDP, Valley district, Fayette County, West Virginia",170
ACSSF,2013e5,wv,000,0003,0000410,070,54,019,07000US540199339627028,"Fayetteville town (part), Valley district, Fayette County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000411,070,54,019,07000US540199339630364,"Gauley Bridge town, Valley district, Fayette County, West Virginia",715
ACSSF,2013e5,wv,000,0003,0000412,070,54,019,07000US540199339631732,"Glen Ferris CDP, Valley district, Fayette County, West Virginia",116
ACSSF,2013e5,wv,000,0003,0000413,070,54,019,07000US540199339643828,"Kimberly CDP, Valley district, Fayette County, West Virginia",338
ACSSF,2013e5,wv,000,0003,0000414,070,54,019,07000US540199339643852,"Kincaid CDP, Valley district, Fayette County, West Virginia",402
ACSSF,2013e5,wv,000,0003,0000415,070,54,019,07000US540199339655468,"Montgomery city (part), Valley district, Fayette County, West Virginia",1316
ACSSF,2013e5,wv,000,0003,0000416,070,54,019,07000US540199339656212,"Mount Carbon CDP, Valley district, Fayette County, West Virginia",248
ACSSF,2013e5,wv,000,0003,0000417,070,54,019,07000US540199339656404,"Mount Hope city (part), Valley district, Fayette County, West Virginia",50
ACSSF,2013e5,wv,000,0003,0000418,070,54,019,07000US540199339660028,"Oak Hill city (part), Valley district, Fayette County, West Virginia",5
ACSSF,2013e5,wv,000,0003,0000419,070,54,019,07000US540199339661660,"Page CDP, Valley district, Fayette County, West Virginia",236
ACSSF,2013e5,wv,000,0003,0000420,070,54,019,07000US540199339662356,"Pax town, Valley district, Fayette County, West Virginia",184
ACSSF,2013e5,wv,000,0003,0000421,070,54,019,07000US540199339665284,"Powellton CDP, Valley district, Fayette County, West Virginia",525
ACSSF,2013e5,wv,000,0003,0000422,070,54,019,07000US540199339672292,"Scarbro CDP, Valley district, Fayette County, West Virginia",392
ACSSF,2013e5,wv,000,0003,0000423,070,54,019,07000US540199339674740,"Smithers city (part), Valley district, Fayette County, West Virginia",898
ACSSF,2013e5,wv,000,0003,0000424,070,54,019,07000US540199339699999,"Remainder of Valley district, Valley district, Fayette County, West Virginia",6812
ACSSF,2013e5,wv,000,0003,0000425,070,54,021,07000US540219040899999,"Center district, Center district, Gilmer County, West Virginia",1347
ACSSF,2013e5,wv,000,0003,0000426,070,54,021,07000US540219053432044,"Glenville town, City district, Gilmer County, West Virginia",1908
ACSSF,2013e5,wv,000,0003,0000427,070,54,021,07000US540219053499999,"Remainder of City district, City district, Gilmer County, West Virginia",1832
ACSSF,2013e5,wv,000,0003,0000428,070,54,021,07000US540219075899999,"De Kalb-Troy district, De Kalb-Troy district, Gilmer County, West Virginia",1830
ACSSF,2013e5,wv,000,0003,0000429,070,54,021,07000US540219123671620,"Sand Fork town, Glenville district, Gilmer County, West Virginia",275
ACSSF,2013e5,wv,000,0003,0000430,070,54,021,07000US540219123699999,"Remainder of Glenville district, Glenville district, Gilmer County, West Virginia",1486
ACSSF,2013e5,wv,000,0003,0000431,070,54,023,07000US540239129662956,"Petersburg city (part), Grant district, Grant County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000432,070,54,023,07000US540239129699999,"Remainder of Grant district, Grant district, Grant County, West Virginia",4147
ACSSF,2013e5,wv,000,0003,0000433,070,54,023,07000US540239220862956,"Petersburg city (part), Milroy district, Grant County, West Virginia",2778
ACSSF,2013e5,wv,000,0003,0000434,070,54,023,07000US540239220899999,"Remainder of Milroy district, Milroy district, Grant County, West Virginia",1569
ACSSF,2013e5,wv,000,0003,0000435,070,54,023,07000US540239321604924,"Bayard town, Union district, Grant County, West Virginia",393
ACSSF,2013e5,wv,000,0003,0000436,070,54,023,07000US540239321699999,"Remainder of Union district, Union district, Grant County, West Virginia",2982
ACSSF,2013e5,wv,000,0003,0000437,070,54,025,07000US540259044926428,"Fairlea CDP, Central district, Greenbrier County, West Virginia",1784
ACSSF,2013e5,wv,000,0003,0000438,070,54,025,07000US540259044946636,"Lewisburg city, Central district, Greenbrier County, West Virginia",3890
ACSSF,2013e5,wv,000,0003,0000439,070,54,025,07000US540259044970156,"Ronceverte city (part), Central district, Greenbrier County, West Virginia",853
ACSSF,2013e5,wv,000,0003,0000440,070,54,025,07000US540259044999999,"Remainder of Central district, Central district, Greenbrier County, West Virginia",6449
ACSSF,2013e5,wv,000,0003,0000441,070,54,025,07000US540259097200772,"Alderson town (part), Eastern district, Greenbrier County, West Virginia",941
ACSSF,2013e5,wv,000,0003,0000442,070,54,025,07000US540259097226692,"Falling Spring town, Eastern district, Greenbrier County, West Virginia",207
ACSSF,2013e5,wv,000,0003,0000443,070,54,025,07000US540259097270156,"Ronceverte city (part), Eastern district, Greenbrier County, West Virginia",862
ACSSF,2013e5,wv,000,0003,0000444,070,54,025,07000US540259097286812,"White Sulphur Springs city, Eastern district, Greenbrier County, West Virginia",2490
ACSSF,2013e5,wv,000,0003,0000445,070,54,025,07000US540259097299999,"Remainder of Eastern district, Eastern district, Greenbrier County, West Virginia",6755
ACSSF,2013e5,wv,000,0003,0000446,070,54,025,07000US540259360166412,"Quinwood town, Western district, Greenbrier County, West Virginia",309
ACSSF,2013e5,wv,000,0003,0000447,070,54,025,07000US540259360166652,"Rainelle town, Western district, Greenbrier County, West Virginia",1550
ACSSF,2013e5,wv,000,0003,0000448,070,54,025,07000US540259360170828,"Rupert town, Western district, Greenbrier County, West Virginia",1254
ACSSF,2013e5,wv,000,0003,0000449,070,54,025,07000US540259360199999,"Remainder of Western district, Western district, Greenbrier County, West Virginia",8244
ACSSF,2013e5,wv,000,0003,0000450,070,54,027,07000US540279020413108,"Capon Bridge town (part), Bloomery district, Hampshire County, West Virginia",120
ACSSF,2013e5,wv,000,0003,0000451,070,54,027,07000US540279020499999,"Remainder of Bloomery district, Bloomery district, Hampshire County, West Virginia",2895
ACSSF,2013e5,wv,000,0003,0000452,070,54,027,07000US540279036013108,"Capon Bridge town (part), Capon district, Hampshire County, West Virginia",327
ACSSF,2013e5,wv,000,0003,0000453,070,54,027,07000US540279036099999,"Remainder of Capon district, Capon district, Hampshire County, West Virginia",2110
ACSSF,2013e5,wv,000,0003,0000454,070,54,027,07000US540279124899999,"Gore district, Gore district, Hampshire County, West Virginia",4940
ACSSF,2013e5,wv,000,0003,0000455,070,54,027,07000US540279218499999,"Mill Creek district, Mill Creek district, Hampshire County, West Virginia",1121
ACSSF,2013e5,wv,000,0003,0000456,070,54,027,07000US540279267670084,"Romney city, Romney district, Hampshire County, West Virginia",2026
ACSSF,2013e5,wv,000,0003,0000457,070,54,027,07000US540279267699999,"Remainder of Romney district, Romney district, Hampshire County, West Virginia",2053
ACSSF,2013e5,wv,000,0003,0000458,070,54,027,07000US540279282099999,"Sherman district, Sherman district, Hampshire County, West Virginia",4880
ACSSF,2013e5,wv,000,0003,0000459,070,54,027,07000US540279298833436,"Green Spring CDP, Springfield district, Hampshire County, West Virginia",203
ACSSF,2013e5,wv,000,0003,0000460,070,54,027,07000US540279298876084,"Springfield CDP, Springfield district, Hampshire County, West Virginia",649
ACSSF,2013e5,wv,000,0003,0000461,070,54,027,07000US540279298899999,"Remainder of Springfield district, Springfield district, Hampshire County, West Virginia",2422
ACSSF,2013e5,wv,000,0003,0000462,070,54,029,07000US540299031285156,"Weirton city (part), Butler district, Hancock County, West Virginia",9707
ACSSF,2013e5,wv,000,0003,0000463,070,54,029,07000US540299054058372,"New Cumberland city, Clay district, Hancock County, West Virginia",1147
ACSSF,2013e5,wv,000,0003,0000464,070,54,029,07000US540299054085156,"Weirton city (part), Clay district, Hancock County, West Virginia",5940
ACSSF,2013e5,wv,000,0003,0000465,070,54,029,07000US540299054099999,"Remainder of Clay district, Clay district, Hancock County, West Virginia",3049
ACSSF,2013e5,wv,000,0003,0000466,070,54,029,07000US540299130815076,"Chester city, Grant district, Hancock County, West Virginia",2565
ACSSF,2013e5,wv,000,0003,0000467,070,54,029,07000US540299130858420,"Newell CDP, Grant district, Hancock County, West Virginia",964
ACSSF,2013e5,wv,000,0003,0000468,070,54,029,07000US540299130899999,"Remainder of Grant district, Grant district, Hancock County, West Virginia",7145
ACSSF,2013e5,wv,000,0003,0000469,070,54,031,07000US540319037284580,"Wardensville town, Capon district, Hardy County, West Virginia",277
ACSSF,2013e5,wv,000,0003,0000470,070,54,031,07000US540319037299999,"Remainder of Capon district, Capon district, Hardy County, West Virginia",3018
ACSSF,2013e5,wv,000,0003,0000471,070,54,031,07000US540319196899999,"Lost River district, Lost River district, Hardy County, West Virginia",2133
ACSSF,2013e5,wv,000,0003,0000472,070,54,031,07000US540319223255588,"Moorefield town (part), Moorefield district, Hardy County, West Virginia",1721
ACSSF,2013e5,wv,000,0003,0000473,070,54,031,07000US540319223299999,"Remainder of Moorefield district, Moorefield district, Hardy County, West Virginia",451
ACSSF,2013e5,wv,000,0003,0000474,070,54,031,07000US540319238255588,"Moorefield town (part), Old Fields district, Hardy County, West Virginia",809
ACSSF,2013e5,wv,000,0003,0000475,070,54,031,07000US540319238299999,"Remainder of Old Fields district, Old Fields district, Hardy County, West Virginia",2200
ACSSF,2013e5,wv,000,0003,0000476,070,54,031,07000US540319292855588,"Moorefield town (part), South Fork district, Hardy County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000477,070,54,031,07000US540319292899999,"Remainder of South Fork district, South Fork district, Hardy County, West Virginia",3313
ACSSF,2013e5,wv,000,0003,0000478,070,54,033,07000US540339097501900,"Anmoore town (part), Eastern district, Harrison County, West Virginia",127
ACSSF,2013e5,wv,000,0003,0000479,070,54,033,07000US540339097510180,"Bridgeport city (part), Eastern district, Harrison County, West Virginia",7548
ACSSF,2013e5,wv,000,0003,0000480,070,54,033,07000US540339097515628,"Clarksburg city (part), Eastern district, Harrison County, West Virginia",28
ACSSF,2013e5,wv,000,0003,0000481,070,54,033,07000US540339097521316,"Despard CDP (part), Eastern district, Harrison County, West Virginia",961
ACSSF,2013e5,wv,000,0003,0000482,070,54,033,07000US540339097536628,"Hepzibah CDP, Eastern district, Harrison County, West Virginia",473
ACSSF,2013e5,wv,000,0003,0000483,070,54,033,07000US540339097575796,"Spelter CDP, Eastern district, Harrison County, West Virginia",406
ACSSF,2013e5,wv,000,0003,0000484,070,54,033,07000US540339097599999,"Remainder of Eastern district, Eastern district, Harrison County, West Virginia",2785
ACSSF,2013e5,wv,000,0003,0000485,070,54,033,07000US540339235210180,"Bridgeport city (part), Northern district, Harrison County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000486,070,54,033,07000US540339235225516,"Enterprise CDP, Northern district, Harrison County, West Virginia",941
ACSSF,2013e5,wv,000,0003,0000487,070,54,033,07000US540339235234180,"Gypsy CDP, Northern district, Harrison County, West Virginia",259
ACSSF,2013e5,wv,000,0003,0000488,070,54,033,07000US540339235249252,"Lumberport town (part), Northern district, Harrison County, West Virginia",1138
ACSSF,2013e5,wv,000,0003,0000489,070,54,033,07000US540339235273636,"Shinnston city, Northern district, Harrison County, West Virginia",2633
ACSSF,2013e5,wv,000,0003,0000490,070,54,033,07000US540339235299999,"Remainder of Northern district, Northern district, Harrison County, West Virginia",6369
ACSSF,2013e5,wv,000,0003,0000491,070,54,033,07000US540339236815628,"Clarksburg city (part), North Urban district, Harrison County, West Virginia",7144
ACSSF,2013e5,wv,000,0003,0000492,070,54,033,07000US540339236821316,"Despard CDP (part), North Urban district, Harrison County, West Virginia",186
ACSSF,2013e5,wv,000,0003,0000493,070,54,033,07000US540339236849252,"Lumberport town (part), North Urban district, Harrison County, West Virginia",163
ACSSF,2013e5,wv,000,0003,0000494,070,54,033,07000US540339236899999,"Remainder of North Urban district, North Urban district, Harrison County, West Virginia",2733
ACSSF,2013e5,wv,000,0003,0000495,070,54,033,07000US540339292301900,"Anmoore town (part), Southern district, Harrison County, West Virginia",789
ACSSF,2013e5,wv,000,0003,0000496,070,54,033,07000US540339292310180,"Bridgeport city (part), Southern district, Harrison County, West Virginia",712
ACSSF,2013e5,wv,000,0003,0000497,070,54,033,07000US540339292315628,"Clarksburg city (part), Southern district, Harrison County, West Virginia",636
ACSSF,2013e5,wv,000,0003,0000498,070,54,033,07000US540339292348748,"Lost Creek town, Southern district, Harrison County, West Virginia",420
ACSSF,2013e5,wv,000,0003,0000499,070,54,033,07000US540339292359836,"Nutter Fort town (part), Southern district, Harrison County, West Virginia",1477
ACSSF,2013e5,wv,000,0003,0000500,070,54,033,07000US540339292377188,"Stonewood city, Southern district, Harrison County, West Virginia",1940
ACSSF,2013e5,wv,000,0003,0000501,070,54,033,07000US540339292399999,"Remainder of Southern district, Southern district, Harrison County, West Virginia",6481
ACSSF,2013e5,wv,000,0003,0000502,070,54,033,07000US540339293215628,"Clarksburg city (part), South Urban district, Harrison County, West Virginia",8704
ACSSF,2013e5,wv,000,0003,0000503,070,54,033,07000US540339293259836,"Nutter Fort town (part), South Urban district, Harrison County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000504,070,54,033,07000US540339293299999,"Remainder of South Urban district, South Urban district, Harrison County, West Virginia",3264
ACSSF,2013e5,wv,000,0003,0000505,070,54,033,07000US540339295271380,"Salem city, Southwest district, Harrison County, West Virginia",1886
ACSSF,2013e5,wv,000,0003,0000506,070,54,033,07000US540339295285924,"West Milford town, Southwest district, Harrison County, West Virginia",817
ACSSF,2013e5,wv,000,0003,0000507,070,54,033,07000US540339295288276,"Wolf Summit CDP, Southwest district, Harrison County, West Virginia",155
ACSSF,2013e5,wv,000,0003,0000508,070,54,033,07000US540339295299999,"Remainder of Southwest district, Southwest district, Harrison County, West Virginia",7903
ACSSF,2013e5,wv,000,0003,0000509,070,54,035,07000US540359097668596,"Ripley city (part), Eastern district, Jackson County, West Virginia",3086
ACSSF,2013e5,wv,000,0003,0000510,070,54,035,07000US540359097699999,"Remainder of Eastern district, Eastern district, Jackson County, West Virginia",7070
ACSSF,2013e5,wv,000,0003,0000511,070,54,035,07000US540359235367108,"Ravenswood city, Northern district, Jackson County, West Virginia",3882
ACSSF,2013e5,wv,000,0003,0000512,070,54,035,07000US540359235399999,"Remainder of Northern district, Northern district, Jackson County, West Virginia",4921
ACSSF,2013e5,wv,000,0003,0000513,070,54,035,07000US540359360568596,"Ripley city (part), Western district, Jackson County, West Virginia",176
ACSSF,2013e5,wv,000,0003,0000514,070,54,035,07000US540359360599999,"Remainder of Western district, Western district, Jackson County, West Virginia",10094
ACSSF,2013e5,wv,000,0003,0000515,070,54,037,07000US540379050414610,"Charles Town city (part), Charles Town district, Jefferson County, West Virginia",2617
ACSSF,2013e5,wv,000,0003,0000516,070,54,037,07000US540379050466988,"Ranson corporation (part), Charles Town district, Jefferson County, West Virginia",3841
ACSSF,2013e5,wv,000,0003,0000517,070,54,037,07000US540379050473444,"Shenandoah Junction CDP (part), Charles Town district, Jefferson County, West Virginia",346
ACSSF,2013e5,wv,000,0003,0000518,070,54,037,07000US540379050499999,"Remainder of Charles Town district, Charles Town district, Jefferson County, West Virginia",3968
ACSSF,2013e5,wv,000,0003,0000519,070,54,037,07000US540379154808932,"Bolivar town, Harpers Ferry district, Jefferson County, West Virginia",1039
ACSSF,2013e5,wv,000,0003,0000520,070,54,037,07000US540379154814610,"Charles Town city (part), Harpers Ferry district, Jefferson County, West Virginia",40
ACSSF,2013e5,wv,000,0003,0000521,070,54,037,07000US540379154835284,"Harpers Ferry town, Harpers Ferry district, Jefferson County, West Virginia",211
ACSSF,2013e5,wv,000,0003,0000522,070,54,037,07000US540379154873252,"Shannondale CDP, Harpers Ferry district, Jefferson County, West Virginia",3157
ACSSF,2013e5,wv,000,0003,0000523,070,54,037,07000US540379154899999,"Remainder of Harpers Ferry district, Harpers Ferry district, Jefferson County, West Virginia",6305
ACSSF,2013e5,wv,000,0003,0000524,070,54,037,07000US540379174014610,"Charles Town city (part), Kabletown district, Jefferson County, West Virginia",2692
ACSSF,2013e5,wv,000,0003,0000525,070,54,037,07000US540379174099999,"Remainder of Kabletown district, Kabletown district, Jefferson County, West Virginia",8431
ACSSF,2013e5,wv,000,0003,0000526,070,54,037,07000US540379216053692,"Middleway CDP, Middleway district, Jefferson County, West Virginia",339
ACSSF,2013e5,wv,000,0003,0000527,070,54,037,07000US540379216066988,"Ranson corporation (part), Middleway district, Jefferson County, West Virginia",711
ACSSF,2013e5,wv,000,0003,0000528,070,54,037,07000US540379216073444,"Shenandoah Junction CDP (part), Middleway district, Jefferson County, West Virginia",212
ACSSF,2013e5,wv,000,0003,0000529,070,54,037,07000US540379216099999,"Remainder of Middleway district, Middleway district, Jefferson County, West Virginia",10356
ACSSF,2013e5,wv,000,0003,0000530,070,54,037,07000US540379276073444,"Shenandoah Junction CDP (part), Shepherdstown district, Jefferson County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000531,070,54,037,07000US540379276073468,"Shepherdstown town, Shepherdstown district, Jefferson County, West Virginia",1717
ACSSF,2013e5,wv,000,0003,0000532,070,54,037,07000US540379276099999,"Remainder of Shepherdstown district, Shepherdstown district, Jefferson County, West Virginia",8149
ACSSF,2013e5,wv,000,0003,0000533,070,54,039,07000US540399076805836,"Belle town, District 1, Kanawha County, West Virginia",1245
ACSSF,2013e5,wv,000,0003,0000534,070,54,039,07000US540399076813924,"Cedar Grove town, District 1, Kanawha County, West Virginia",1197
ACSSF,2013e5,wv,000,0003,0000535,070,54,039,07000US540399076814600,"Charleston city (part), District 1, Kanawha County, West Virginia",15151
ACSSF,2013e5,wv,000,0003,0000536,070,54,039,07000US540399076814812,"Chelyan CDP, District 1, Kanawha County, West Virginia",829
ACSSF,2013e5,wv,000,0003,0000537,070,54,039,07000US540399076815028,"Chesapeake town, District 1, Kanawha County, West Virginia",1430
ACSSF,2013e5,wv,000,0003,0000538,070,54,039,07000US540399076816612,"Coal Fork CDP (part), District 1, Kanawha County, West Virginia",1102
ACSSF,2013e5,wv,000,0003,0000539,070,54,039,07000US540399076823092,"East Bank town, District 1, Kanawha County, West Virginia",1090
ACSSF,2013e5,wv,000,0003,0000540,070,54,039,07000US540399076831324,"Glasgow town, District 1, Kanawha County, West Virginia",822
ACSSF,2013e5,wv,000,0003,0000541,070,54,039,07000US540399076834756,"Handley town, District 1, Kanawha County, West Virginia",348
ACSSF,2013e5,wv,000,0003,0000542,070,54,039,07000US540399076851724,"Marmet city, District 1, Kanawha County, West Virginia",1582
ACSSF,2013e5,wv,000,0003,0000543,070,54,039,07000US540399076855468,"Montgomery city (part), District 1, Kanawha County, West Virginia",631
ACSSF,2013e5,wv,000,0003,0000544,070,54,039,07000US540399076865356,"Pratt town, District 1, Kanawha County, West Virginia",507
ACSSF,2013e5,wv,000,0003,0000545,070,54,039,07000US540399076866892,"Rand CDP, District 1, Kanawha County, West Virginia",1196
ACSSF,2013e5,wv,000,0003,0000546,070,54,039,07000US540399076873876,"Shrewsbury CDP, District 1, Kanawha County, West Virginia",695
ACSSF,2013e5,wv,000,0003,0000547,070,54,039,07000US540399076874740,"Smithers city (part), District 1, Kanawha County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000548,070,54,039,07000US540399076899999,"District Remainder of 1, District 1, Kanawha County, West Virginia",13327
ACSSF,2013e5,wv,000,0003,0000549,070,54,039,07000US540399080401396,"Alum Creek CDP (part), District 2, Kanawha County, West Virginia",383
ACSSF,2013e5,wv,000,0003,0000550,070,54,039,07000US540399080414600,"Charleston city (part), District 2, Kanawha County, West Virginia",21708
ACSSF,2013e5,wv,000,0003,0000551,070,54,039,07000US540399080422564,"Dunbar city (part), District 2, Kanawha County, West Virginia",7861
ACSSF,2013e5,wv,000,0003,0000552,070,54,039,07000US540399080441010,"Jefferson CDP (part), District 2, Kanawha County, West Virginia",618
ACSSF,2013e5,wv,000,0003,0000553,070,54,039,07000US540399080459068,"Nitro city (part), District 2, Kanawha County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000554,070,54,039,07000US540399080471212,"St. Albans city (part), District 2, Kanawha County, West Virginia",57
ACSSF,2013e5,wv,000,0003,0000555,070,54,039,07000US540399080475292,"South Charleston city, District 2, Kanawha County, West Virginia",13528
ACSSF,2013e5,wv,000,0003,0000556,070,54,039,07000US540399080499999,"District Remainder of 2, District 2, Kanawha County, West Virginia",8991
ACSSF,2013e5,wv,000,0003,0000557,070,54,039,07000US540399084019108,"Cross Lanes CDP, District 3, Kanawha County, West Virginia",10080
ACSSF,2013e5,wv,000,0003,0000558,070,54,039,07000US540399084022564,"Dunbar city (part), District 3, Kanawha County, West Virginia",17
ACSSF,2013e5,wv,000,0003,0000559,070,54,039,07000US540399084041010,"Jefferson CDP (part), District 3, Kanawha County, West Virginia",0
ACSSF,2013e5,wv,000,0003,0000560,070,54,039,07000US540399084059068,"Nitro city (part), District 3, Kanawha County, West Virginia",5993
ACSSF,2013e5,wv,000,0003,0000561,070,54,039,07000US540399084071212,"St. Albans city (part), District 3, Kanawha County, West Virginia",10952
ACSSF,2013e5,wv,000,0003,0000562,070,54,039,07000US540399084074356,"Sissonville CDP (part), District 3, Kanawha County, West Virginia",859
ACSSF,2013e5,wv,000,0003,0000563,070,54,039,07000US540399084080764,"Tornado CDP, District 3, Kanawha County, West Virginia",1548
ACSSF,2013e5,wv,000,0003,0000564,070,54,039,07000US540399084099999,"District Remainder of 3, District 3, Kanawha County, West Virginia",20273
ACSSF,2013e5,wv,000,0003,0000565,070,54,039,07000US540399087607204,"Big Chimney CDP, District 4, Kanawha County, West Virginia",309
ACSSF,2013e5,wv,000,0003,0000566,070,54,039,07000US540399087614600,"Charleston city (part), District 4, Kanawha County, West Virginia",14276
ACSSF,2013e5,wv,000,0003,0000567,070,54,039,07000US540399087616012,"Clendenin town, District 4, Kanawha County, West Virginia",1107
ACSSF,2013e5,wv,000,0003,0000568,070,54,039,07000US540399087616612,"Coal Fork CDP (part), District 4, Kanawha County, West Virginia",4
ACSSF,2013e5,wv,000,0003,0000569,070,54,039,07000US540399087624748,"Elkview CDP, District 4, Kanawha County, West Virginia",1360
ACSSF,2013e5,wv,000,0003,0000570,070,54,039,07000US540399087663772,"Pinch CDP, District 4, Kanawha County, West Virginia",2960
ACSSF,2013e5,wv,000,0003,0000571,070,54,039,07000US540399087674356,"Sissonville CDP (part), District 4, Kanawha County, West Virginia",4434
ACSSF,2013e5,wv,000,0003,0000572,070,54,039,07000US540399087699999,"District Remainder of 4, District 4, Kanawha County, West Virginia",23841
ACSSF,2013e5,wv,000,0003,0000573,070,54,041,07000US540419067685972,"Weston city (part), Courthouse-Collins Settlement district, Lewis County, West Virginia",1855
ACSSF,2013e5,wv,000,0003,0000574,070,54,041,07000US540419067699999,"Remainder of Courthouse-Collins Settlement district, Courthouse-Collins Settlement district, Lewis County, West Virginia",2807
ACSSF,2013e5,wv,000,0003,0000575,070,54,041,07000US540419117685972,"Weston city (part), Freemans Creek district, Lewis County, West Virginia",1566
ACSSF,2013e5,wv,000,0003,0000576,070,54,041,07000US540419117699999,"Remainder of Freemans Creek district, Freemans Creek district, Lewis County, West Virginia",4259
ACSSF,2013e5,wv,000,0003,0000577,070,54,041,07000US540419148040828,"Jane Lew town, Hackers Creek-Skin Creek district, Lewis County, West Virginia",513
ACSSF,2013e5,wv,000,0003,0000578,070,54,041,07000US540419148085972,"Weston city (part), Hackers Creek-Skin Creek district, Lewis County, West Virginia",695
ACSSF,2013e5,wv,000,0003,0000579,070,54,041,07000US540419148099999,"Remainder of Hackers Creek-Skin Creek district, Hackers Creek-Skin Creek district, Lewis County, West Virginia",4716
ACSSF,2013e5,wv,000,0003,0000580,070,54,043,07000US540439077001396,"Alum Creek CDP (part), District 1, Lincoln County, West Virginia",1352
ACSSF,2013e5,wv,000,0003,0000581,070,54,043,07000US540439077099999,"District Remainder of 1, District 1, Lincoln County, West Virginia",6536
ACSSF,2013e5,wv,000,0003,0000582,070,54,043,07000US540439080635596,"Harts CDP, District 2, Lincoln County, West Virginia",622
ACSSF,2013e5,wv,000,0003,0000583,070,54,043,07000US540439080699999,"District Remainder of 2, District 2, Lincoln County, West Virginia",5949
ACSSF,2013e5,wv,000,0003,0000584,070,54,043,07000US540439084234516,"Hamlin town, District 3, Lincoln County, West Virginia",1458
ACSSF,2013e5,wv,000,0003,0000585,070,54,043,07000US540439084285804,"West Hamlin town, District 3, Lincoln County, West Virginia",938
ACSSF,2013e5,wv,000,0003,0000586,070,54,043,07000US540439084299999,"District Remainder of 3, District 3, Lincoln County, West Virginia",4805
ACSSF,2013e5,wv,000,0003,0000587,070,54,045,07000US540459045336484,"Henlawson CDP, Central district, Logan County, West Virginia",222
ACSSF,2013e5,wv,000,0003,0000588,070,54,045,07000US540459045348148,"Logan city, Central district, Logan County, West Virginia",1965
ACSSF,2013e5,wv,000,0003,0000589,070,54,045,07000US540459045349732,"McConnell CDP, Central district, Logan County, West Virginia",617
ACSSF,2013e5,wv,000,0003,0000590,070,54,045,07000US540459045354892,"Mitchell Heights town, Central district, Logan County, West Virginia",385
ACSSF,2013e5,wv,000,0003,0000591,070,54,045,07000US540459045356342,"Mount Gay-Shamrock CDP (part), Central district, Logan County, West Virginia",1588
ACSSF,2013e5,wv,000,0003,0000592,070,54,045,07000US540459045357916,"Neibert CDP, Central district, Logan County, West Virginia",158
ACSSF,2013e5,wv,000,0003,0000593,070,54,045,07000US540459045376996,"Stollings CDP, Central district, Logan County, West Virginia",417
ACSSF,2013e5,wv,000,0003,0000594,070,54,045,07000US540459045383332,"Verdunville CDP (part), Central district, Logan County, West Virginia",151
ACSSF,2013e5,wv,000,0003,0000595,070,54,045,07000US540459045385900,"West Logan town, Central district, Logan County, West Virginia",523
ACSSF,2013e5,wv,000,0003,0000596,070,54,045,07000US540459045399999,"Remainder of Central district, Central district, Logan County, West Virginia",4865
ACSSF,2013e5,wv,000,0003,0000597,070,54,045,07000US540459097900196,"Accoville CDP, Eastern district, Logan County, West Virginia",469
ACSSF,2013e5,wv,000,0003,0000598,070,54,045,07000US540459097901660,"Amherstdale CDP, Eastern district, Logan County, West Virginia",249
ACSSF,2013e5,wv,000,0003,0000599,070,54,045,07000US540459097907228,"Big Creek CDP, Eastern district, Logan County, West Virginia",416
ACSSF,2013e5,wv,000,0003,0000600,070,54,045,07000US540459097910876,"Bruno CDP, Eastern district, Logan County, West Virginia",516
ACSSF,2013e5,wv,000,0003,0000601,070,54,045,07000US540459097914524,"Chapmanville town (part), Eastern district, Logan County, West Virginia",1382
ACSSF,2013e5,wv,000,0003,0000602,070,54,045,07000US540459097944188,"Kistler CDP, Eastern district, Logan County, West Virginia",492
ACSSF,2013e5,wv,000,0003,0000603,070,54,045,07000US540459097950860,"Mallory CDP, Eastern district, Logan County, West Virginia",1283
